OBJECTID,BLKGRP,BLOCK,GEOID,GEOID10,ALAND10,AWATER10,P0010001,P0010002,P0010003,P0010004,P0010005,P0010006,P0010007,P0010008,OP000001,OP000002,OP000003,OP000004,P0020002,P0020005,P0020006,P0020007,P0020008,P0020009,P0020010,OP00005,OP00006,OP00007,OP00008,P0030001,P0030003,P0030004,P0030005,P0030006,P0030007,P0030008,OP00009,OP00010,OP00011,OP00012,P0040002,P0040005,P0040006,P0040007,P0040008,P0040009,P0040010,OP000013,OP000014,OP000015,OP000016,H0010001,H0010002,H0010003,ACRES,Shape_Length,Shape_Area,SqMiles
5555,0095091,1004,110010095091004,110010095091004,17845,0,111,109,7,86,2,0,0,14,0,0,0,0,23,2,84,1,0,0,1,0,0,0,0,89,5,70,1,0,0,12,0,0,0,0,17,2,69,1,0,0,0,0,0,0,0,45,43,2,4.409106,569.965745,17843.019153,0.006889
5556,0095091,1005,110010095091005,110010095091005,29674,0,181,174,8,154,0,0,0,12,7,2,0,0,16,7,153,0,0,0,2,3,1,0,0,155,7,136,0,0,0,5,7,2,0,0,11,6,135,0,0,0,0,3,1,0,0,77,74,3,7.331885,834.713829,29671.0865,0.011456
5557,0095091,1006,110010095091006,110010095091006,20676,0,139,139,0,138,0,1,0,0,0,0,0,0,6,0,132,0,1,0,0,0,0,0,0,117,0,116,0,1,0,0,0,0,0,0,1,0,115,0,1,0,0,0,0,0,0,52,51,1,5.108553,615.478303,20673.579707,0.007982
5558,0095091,1007,110010095091007,110010095091007,13862,0,55,55,0,33,0,0,0,22,0,0,0,0,14,0,33,0,0,0,8,0,0,0,0,37,0,25,0,0,0,12,0,0,0,0,9,0,25,0,0,0,3,0,0,0,0,16,15,1,3.424951,509.795582,13860.283228,0.005351
5559,0095091,1008,110010095091008,110010095091008,1535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.379179,200.525708,1534.480988,0.000592
5560,0095091,1009,110010095091009,110010095091009,1083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267572,155.160278,1082.825872,0.000418
5561,0095092,2000,110010095092000,110010095092000,15778,0,64,64,0,64,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,32,30,2,3.898534,492.608756,15776.806824,0.006091
5562,0095092,2001,110010095092001,110010095092001,35873,0,68,67,0,63,0,4,0,0,1,1,0,0,1,0,62,0,4,0,0,1,1,0,0,50,0,45,0,4,0,0,1,1,0,0,1,0,44,0,4,0,0,1,1,0,0,26,25,1,8.863618,882.348795,35869.788568,0.013849
5563,0095092,2002,110010095092002,110010095092002,8340,0,42,42,0,42,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,24,21,3,2.060581,387.703494,8338.875438,0.00322
5564,0095092,2003,110010095092003,110010095092003,7185,0,45,45,0,44,0,0,0,1,0,0,0,0,1,0,44,0,0,0,0,0,0,0,0,32,0,31,0,0,0,1,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0,22,22,0,1.775212,338.982634,7184.029031,0.002774
5565,0095092,2004,110010095092004,110010095092004,7241,0,49,48,0,48,0,0,0,0,1,0,0,0,0,0,48,0,0,0,0,1,0,0,0,38,0,37,0,0,0,0,1,0,0,0,0,0,37,0,0,0,0,1,0,0,0,22,21,1,1.789095,347.875955,7240.211911,0.002795
5566,0095092,2005,110010095092005,110010095092005,19061,0,119,115,3,112,0,0,0,0,4,0,0,0,0,3,112,0,0,0,0,4,0,0,0,104,3,100,0,0,0,0,1,0,0,0,0,3,100,0,0,0,0,1,0,0,0,52,51,1,4.709492,574.184748,19058.636425,0.007359
5567,0095092,2006,110010095092006,110010095092006,21725,0,100,95,8,86,0,1,0,0,5,0,1,0,0,8,86,0,1,0,0,5,0,1,0,88,8,76,0,1,0,0,3,0,1,0,0,8,76,0,1,0,0,3,0,1,0,45,45,0,5.367901,618.043059,21723.124026,0.008387
5568,0095092,2007,110010095092007,110010095092007,19816,0,73,72,7,60,0,0,0,5,0,0,1,0,5,7,60,0,0,0,0,0,0,1,0,65,5,55,0,0,0,4,0,0,1,0,4,5,55,0,0,0,0,0,0,1,0,42,39,3,4.89606,591.366735,19813.649884,0.00765
5569,0095092,2008,110010095092008,110010095092008,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191726,128.719617,775.888514,0.0003
5570,0095092,2009,110010095092009,110010095092009,10338,0,73,73,5,65,0,3,0,0,0,0,0,0,0,5,65,0,3,0,0,0,0,0,0,59,4,52,0,3,0,0,0,0,0,0,0,4,52,0,3,0,0,0,0,0,0,26,26,0,2.554409,413.54937,10337.327001,0.003991
5571,0095092,2010,110010095092010,110010095092010,23449,0,135,129,14,112,0,0,0,3,6,0,6,0,16,7,112,0,0,0,0,0,0,0,0,120,12,103,0,0,0,2,3,0,3,0,10,7,103,0,0,0,0,0,0,0,0,69,67,2,5.793738,641.783426,23446.425037,0.009053
5572,0095092,2011,110010095092011,110010095092011,22578,0,122,120,15,102,0,3,0,0,2,0,0,0,8,7,102,0,3,0,0,2,0,0,0,102,13,86,0,3,0,0,0,0,0,0,6,7,86,0,3,0,0,0,0,0,0,54,54,0,5.578627,626.005212,22575.901406,0.008717
5573,0095092,2012,110010095092012,110010095092012,20503,0,111,111,15,96,0,0,0,0,0,0,0,0,5,10,96,0,0,0,0,0,0,0,0,88,10,78,0,0,0,0,0,0,0,0,3,7,78,0,0,0,0,0,0,0,0,48,45,3,5.065911,589.12767,20501.015835,0.007915
5574,0095093,3000,110010095093000,110010095093000,13992,0,91,91,10,68,0,7,0,6,0,0,0,0,6,10,68,0,7,0,0,0,0,0,0,75,10,55,0,5,0,5,0,0,0,0,5,10,55,0,5,0,0,0,0,0,0,47,46,1,3.457209,535.025197,13990.829558,0.005402
5575,0095093,3001,110010095093001,110010095093001,112038,0,53,53,0,46,0,0,0,7,0,0,0,0,6,0,46,0,0,0,1,0,0,0,0,39,0,34,0,0,0,5,0,0,0,0,4,0,34,0,0,0,1,0,0,0,0,33,25,8,29.150257,1664.883465,117966.90493,0.045547
5576,0095093,3002,110010095093002,110010095093002,17819,0,129,129,12,106,0,0,0,11,0,0,0,0,19,12,98,0,0,0,0,0,0,0,0,108,11,86,0,0,0,11,0,0,0,0,14,11,83,0,0,0,0,0,0,0,0,65,60,5,4.402819,661.892831,17817.577511,0.006879
5577,0095093,3003,110010095093003,110010095093003,22037,0,157,153,11,139,0,0,0,3,4,1,0,0,6,9,139,0,0,0,0,3,0,0,0,135,11,121,0,0,0,3,0,0,0,0,5,9,121,0,0,0,0,0,0,0,0,80,77,3,5.444934,788.641137,22034.864149,0.008508
5578,0095093,3004,110010095093004,110010095093004,78376,0,445,431,26,383,0,14,0,8,14,2,6,0,20,21,379,0,14,0,1,10,2,6,0,350,22,301,0,13,0,5,9,2,5,0,11,19,299,0,13,0,1,7,2,5,0,197,182,15,19.278488,1844.403471,78017.272947,0.030123
5579,0095093,3005,110010095093005,110010095093005,4838,0,24,24,2,22,0,0,0,0,0,0,0,0,0,2,22,0,0,0,0,0,0,0,0,21,2,19,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,0,0,0,10,10,0,1.195474,277.945165,4837.911248,0.001868
5580,0096011,1000,110010096011000,110010096011000,0,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.652319,223.003503,2639.842627,0.001019
5581,0096011,1001,110010096011001,110010096011001,0,9062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.239144,496.759117,9061.494828,0.003499
5582,0096011,1002,110010096011002,110010096011002,23957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.919408,761.659008,23954.993282,0.009249
5583,0096011,1003,110010096011003,110010096011003,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085875,88.749503,347.522589,0.000134
5584,0096011,1004,110010096011004,110010096011004,0,91913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.709992,4839.934436,91904.078541,0.035484
5585,0096011,1005,110010096011005,110010096011005,109866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.145884,2484.424835,109855.495343,0.042415
5586,0096011,1006,110010096011006,110010096011006,336355,0,412,348,0,348,0,0,0,0,0,0,0,0,1,0,347,0,0,0,0,0,0,0,0,169,0,169,0,0,0,0,0,0,0,0,1,0,168,0,0,0,0,0,0,0,0,137,96,11,83.105338,3022.094031,336315.370958,0.129852
5587,0096011,1007,110010096011007,110010096011007,737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182095,150.238043,736.913706,0.000285
5588,0096011,1008,110010096011008,110010096011008,27911,0,362,234,0,228,0,0,0,6,0,0,0,0,6,0,228,0,0,0,0,0,0,0,0,151,0,146,0,0,0,5,0,0,0,0,5,0,146,0,0,0,0,0,0,0,0,119,81,2,6.896166,705.448297,27907.793968,0.010775
5589,0096011,1009,110010096011009,110010096011009,29954,0,52,52,0,52,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,41,0,41,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,17,16,1,7.40122,1048.017046,29951.674427,0.011564
5590,0096011,1010,110010096011010,110010096011010,45643,0,367,363,5,351,0,4,3,0,4,0,0,0,1,4,351,0,4,3,0,4,0,0,0,216,5,207,0,1,2,0,1,0,0,0,1,4,207,0,1,2,0,1,0,0,0,113,109,4,11.277485,933.227731,45638.362403,0.017621
5591,0096011,1011,110010096011011,110010096011011,17472,0,196,322,0,322,0,0,0,0,2,1,1,0,0,0,322,0,0,0,0,2,1,1,0,173,0,171,0,0,0,0,2,1,1,0,0,0,171,0,0,0,0,2,1,1,0,46,75,7,4.280894,662.516953,17324.16261,0.006689
5592,0096011,1012,110010096011012,110010096011012,12951,0,0,195,4,191,0,0,0,0,6,0,1,0,0,4,191,0,0,0,0,6,0,1,0,131,4,124,0,0,0,0,3,0,1,0,0,4,124,0,0,0,0,3,0,1,0,0,57,7,3.199993,1754.865724,12949.910343,0.005
5593,0096011,1013,110010096011013,110010096011013,10324,0,168,26,0,26,0,0,0,0,1,1,0,0,0,0,26,0,0,0,0,1,1,0,0,15,0,14,0,0,0,0,1,1,0,0,0,0,14,0,0,0,0,1,1,0,0,39,5,0,2.588293,440.544625,10474.450459,0.004044
5594,0096011,1014,110010096011014,110010096011014,10451,0,16,16,2,14,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,16,2,14,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,6,6,0,2.582136,460.78368,10449.532781,0.004035
5595,0096011,1015,110010096011015,110010096011015,38550,0,54,53,0,53,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,46,0,46,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,21,19,1,9.525034,808.902738,38546.44523,0.014883
5596,0096011,1016,110010096011016,110010096011016,10356,0,43,43,0,43,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,18,17,1,2.558869,434.068527,10355.375898,0.003998
5597,0096011,1017,110010096011017,110010096011017,721636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.302342,6193.936889,721563.978471,0.278597
5598,0096011,1018,110010096011018,110010096011018,26878,0,87,87,0,87,0,0,0,0,0,0,0,0,1,0,86,0,0,0,0,0,0,0,0,64,0,64,0,0,0,0,0,0,0,0,1,0,63,0,0,0,0,0,0,0,0,37,33,4,6.640935,709.195904,26874.910106,0.010376
5599,0096011,1019,110010096011019,110010096011019,27882,0,75,71,0,68,3,0,0,0,3,4,0,0,0,0,68,3,0,0,0,3,4,0,0,59,0,53,3,0,0,0,2,3,0,0,0,0,53,3,0,0,0,2,3,0,0,31,30,1,6.888983,741.082875,27878.726694,0.010764
5600,0096011,1020,110010096011020,110010096011020,3747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925897,309.754502,3746.972669,0.001447
5601,0096011,1021,110010096011021,110010096011021,11086,0,29,29,0,29,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,13,11,2,2.739038,428.420807,11084.492769,0.00428
5602,0096011,1022,110010096011022,110010096011022,19380,0,42,42,0,42,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,31,0,31,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,18,18,0,4.788486,592.704228,19378.315832,0.007482
5603,0096011,1023,110010096011023,110010096011023,0,95164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.513284,4474.077714,95154.88608,0.03674
5604,0096011,1024,110010096011024,110010096011024,19837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.901223,934.870121,19834.546185,0.007658
5605,0096011,1025,110010096011025,110010096011025,18042,0,70,69,7,62,0,0,0,0,1,0,0,0,7,0,62,0,0,0,0,1,0,0,0,53,4,48,0,0,0,0,1,0,0,0,4,0,48,0,0,0,0,1,0,0,0,24,22,2,4.457946,549.149885,18040.666574,0.006966
5606,0096011,1026,110010096011026,110010096011026,28946,0,19,19,0,19,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,9,8,1,7.152101,698.50487,28943.527026,0.011175
5607,0096011,1027,110010096011027,110010096011027,15052,0,52,52,5,35,0,0,0,12,0,0,0,0,14,3,35,0,0,0,0,0,0,0,0,42,4,29,0,0,0,9,0,0,0,0,10,3,29,0,0,0,0,0,0,0,0,15,14,1,3.718956,526.811278,15050.082586,0.005811
5608,0096011,1028,110010096011028,110010096011028,10297,0,14,14,0,14,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,8,5,3,2.544229,445.270326,10296.129887,0.003975
5609,0096011,1029,110010096011029,110010096011029,12925,0,42,42,0,42,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,18,16,2,3.19344,463.775233,12923.392059,0.00499
5610,0096011,1030,110010096011030,110010096011030,11579,0,40,40,1,34,0,0,0,5,0,0,0,0,5,1,34,0,0,0,0,0,0,0,0,28,1,23,0,0,0,4,0,0,0,0,4,1,23,0,0,0,0,0,0,0,0,15,14,1,2.860893,444.381587,11577.624098,0.00447
5611,0096011,1031,110010096011031,110010096011031,11116,0,33,32,0,32,0,0,0,0,1,1,0,0,0,0,32,0,0,0,0,1,1,0,0,30,0,29,0,0,0,0,1,1,0,0,0,0,29,0,0,0,0,1,1,0,0,15,14,1,2.746425,432.47356,11114.38797,0.004291
5612,0102002,2031,110010102002031,110010102002031,0,20431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.048213,783.176021,20429.391217,0.007888
5613,0102002,2032,110010102002032,110010102002032,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.988292,433.887263,3999.476167,0.001544
5614,0102002,2033,110010102002033,110010102002033,0,121020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.901879,2106.888468,121008.610515,0.046722
5615,0102002,2034,110010102002034,110010102002034,63581,0,64,61,58,3,0,0,0,0,2,0,1,0,4,54,3,0,0,0,0,2,0,1,0,59,55,3,0,0,0,0,0,0,1,0,4,51,3,0,0,0,0,0,0,1,0,40,39,1,15.709335,1951.675952,63573.423157,0.024546
5616,0102002,2035,110010102002035,110010102002035,12739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.147646,622.481054,12738.070763,0.004918
5617,0102002,2036,110010102002036,110010102002036,4912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21363,308.129509,4911.385099,0.001896
5618,0102002,2037,110010102002037,110010102002037,4477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.106093,292.067418,4476.199702,0.001728
5619,0102002,2038,110010102002038,110010102002038,47619,0,607,568,249,284,2,23,0,10,26,11,4,0,33,236,280,1,23,0,2,21,9,4,0,580,244,274,2,21,0,10,19,10,4,0,31,231,270,1,21,0,2,16,9,4,0,433,423,10,11.765574,943.047716,47613.590392,0.018384
5620,0102002,2039,110010102002039,110010102002039,52010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.850567,908.537391,52004.400534,0.020079
5621,0102002,2040,110010102002040,110010102002040,13237,0,157,149,102,34,0,8,0,5,2,1,3,0,13,95,34,0,8,0,0,1,1,3,0,146,98,31,0,7,0,5,2,1,0,0,12,92,31,0,7,0,0,1,1,0,0,72,69,3,3.475682,520.774137,14065.587283,0.005431
5622,0102002,2041,110010102002041,110010102002041,7442,1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.087679,363.06328,8448.537192,0.003262
5623,0102002,2042,110010102002042,110010102002042,54919,0,278,270,149,88,1,28,0,4,5,3,5,0,13,143,85,1,28,0,0,5,3,5,0,274,148,87,1,26,0,4,5,3,5,0,13,142,84,1,26,0,0,5,3,5,0,254,210,44,13.138026,1028.830535,53167.706414,0.020528
5624,0102002,2043,110010102002043,110010102002043,55463,0,230,213,69,122,1,10,0,11,10,3,6,0,25,59,115,1,10,0,5,10,2,6,0,214,67,113,1,10,0,11,6,3,3,0,24,58,106,1,10,0,5,6,2,3,0,254,162,92,14.135018,1038.366167,57202.38942,0.022086
5625,0102002,2044,110010102002044,110010102002044,8629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.132108,373.086761,8628.333216,0.003331
5626,0102002,2045,110010102002045,110010102002045,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068903,294.739245,278.841307,0.000108
5627,0102002,2046,110010102002046,110010102002046,1107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273528,193.882236,1106.927651,0.000427
5628,0103001,1000,110010103001000,110010103001000,9211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.275867,698.303251,9210.107686,0.003556
5629,0103001,1001,110010103001001,110010103001001,23645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.842338,845.484966,23643.101702,0.009129
5630,0103001,1002,110010103001002,110010103001002,32274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.974212,737.654168,32270.49184,0.01246
5631,0103001,1003,110010103001003,110010103001003,16238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4.012011,611.931296,16236.034478,0.006269
5632,0103001,1004,110010103001004,110010103001004,58413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,14.432733,967.487038,58407.198509,0.022551
5633,0103001,1005,110010103001005,110010103001005,171193,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.297534,2254.137419,171172.046126,0.06609
5634,0103001,1006,110010103001006,110010103001006,12476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.098584,621.481972,12539.525026,0.004842
5635,0103001,1007,110010103001007,110010103001007,18904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.670779,638.429993,18901.971722,0.007298
5636,0103001,1008,110010103001008,110010103001008,52812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.048947,974.899706,52807.215978,0.020389
5637,0103001,1009,110010103001009,110010103001009,54245,0,353,343,243,71,6,9,1,13,6,3,4,2,45,215,68,4,9,1,1,6,3,4,2,353,243,71,6,9,1,13,6,3,4,2,45,215,68,4,9,1,1,6,3,4,2,0,0,0,13.402989,1299.403033,54239.971731,0.020942
5638,0103001,1010,110010103001010,110010103001010,9012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.226715,940.992945,9011.195643,0.003479
5639,0103001,1011,110010103001011,110010103001011,20661,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,5.105126,627.225024,20659.710317,0.007977
5640,0103001,1012,110010103001012,110010103001012,16322,0,212,205,15,181,0,4,0,5,4,0,1,0,16,13,177,0,3,0,0,3,0,1,0,179,13,154,0,4,0,4,3,0,1,0,13,11,150,0,3,0,0,2,0,1,0,131,124,7,4.032752,513.226416,16319.968193,0.006301
5641,0103001,1013,110010103001013,110010103001013,13989,0,49,49,22,17,3,7,0,0,0,0,0,0,0,22,17,3,7,0,0,0,0,0,0,41,18,14,3,6,0,0,0,0,0,0,0,18,14,3,6,0,0,0,0,0,0,18,17,1,3.456336,479.650223,13987.295125,0.005401
5642,0103001,1014,110010103001014,110010103001014,15125,0,69,66,24,39,0,3,0,0,1,0,3,0,0,24,39,0,3,0,0,1,0,3,0,47,16,28,0,3,0,0,0,0,0,0,0,16,28,0,3,0,0,0,0,0,0,24,24,0,3.737197,517.518963,15123.899544,0.005839
5643,0103001,1015,110010103001015,110010103001015,26382,0,78,78,15,62,0,0,0,1,0,0,0,0,1,15,62,0,0,0,0,0,0,0,0,66,12,53,0,0,0,1,0,0,0,0,1,12,53,0,0,0,0,0,0,0,0,33,28,5,6.518418,749.581425,26379.099748,0.010185
5644,0103001,1016,110010103001016,110010103001016,19223,0,118,113,18,78,1,0,0,16,4,1,1,0,22,14,78,1,0,0,0,3,1,1,0,89,15,58,1,0,0,12,2,0,1,0,17,11,58,1,0,0,0,2,0,1,0,61,50,11,4.74972,656.81019,19221.435234,0.007421
5645,0103001,1017,110010103001017,110010103001017,15892,0,62,52,5,29,0,4,0,14,8,5,5,0,15,4,28,0,4,0,1,8,5,5,0,47,5,22,0,4,0,11,5,4,1,0,13,4,21,0,4,0,0,5,4,1,0,21,17,4,3.926554,539.072055,15890.199024,0.006135
5646,0103002,2000,110010103002000,110010103002000,2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67924,254.981185,2748.786117,0.001061
5647,0103002,2001,110010103002001,110010103002001,17163,0,201,187,13,132,0,2,0,40,9,6,0,5,46,4,132,0,2,0,8,9,6,0,0,153,9,110,0,2,0,21,7,4,0,4,27,4,110,0,2,0,3,7,4,0,0,116,90,26,4.22686,564.920295,17105.495309,0.006604
5648,0103002,2002,110010103002002,110010103002002,11891,0,73,73,4,69,0,0,0,0,0,0,0,0,7,4,62,0,0,0,0,0,0,0,0,63,4,59,0,0,0,0,0,0,0,0,5,4,54,0,0,0,0,0,0,0,0,34,32,2,2.914926,472.541971,11796.287857,0.004555
5649,0103002,2003,110010103002003,110010103002003,10005,0,68,68,0,61,0,0,0,7,0,0,0,0,9,0,59,0,0,0,0,0,0,0,0,51,0,45,0,0,0,6,0,0,0,0,7,0,44,0,0,0,0,0,0,0,0,28,26,2,2.53899,422.830588,10274.929133,0.003967
