OBJECTID,LICENSE,APPLICANT,TRADE_NAME,ENDORSEMENTS,DESCRIPTIO,CLASS,ADDRESS,ADDRID,BREW_PUB,ENTERTAINMENT,SALES_CONSUMPTION,SIDEWALK_CAFE,SUMMER_GARDEN,TASTING,WINE_PUB,STATUS,TYPE,X,Y,WARD,ZIPCODE
637,ABRA-014759,2718 Corporation,Chuck & Bill Bison Lounge,,Tavern,C,2718 GEORGIA AVENUE NW,232475,,CHECKED,,,,,,About to Expire,Tavern,397991.8,139751.3,Ward 1,20001
638,ABRA-014760,The Cheesecake Factory RestaurantsInc.,The Cheesecake Factory,,Restaurant,C,5345 WISCONSIN AVENUE NW,302123,,,,,CHECKED,,,Active,Restaurant,392631.47,143637.06,Ward 3,20015
639,ABRA-014818,"Louyans, Inc.",City Lights of China,,Restaurant,C,1729 CONNECTICUT AVENUE NW,243127,,,,,,,,Issued,Restaurant,396075.33,138401.28,Ward 2,20009
640,ABRA-015015,"Knights Bridge, Inc.",701 Restaurant,,Restaurant,C,701 PENNSYLVANIA AVENUE NW,279889,,CHECKED,,,CHECKED,,,Issued,Restaurant,398058.52,136288.13,Ward 2,20004
641,ABRA-015387,Escobar Rincon Inc.,La Lomita Dos,,Restaurant,C,308 PENNSYLVANIA AVENUE SE,40958,,,,,,,,Issued,Restaurant,399859.71,135482.22,Ward 6,20003
642,ABRA-015698,Eritrean Cultural & Civic Center,Eritrean Cultural Center ****Stipulated License***,,Multipurpose,C,1214 18TH STREET NW,309094,,,,,,,,Active,Multipurpose,396359.74,137603.14,Ward 2,20036
643,ABRA-015699,"F & A Enterprises, Inc",Wagshals Liquor & Deli,,Retail - Liquor Store,A,4855 MASSACHUSETTS AVENUE NW,269572,,,,,,CHECKED,,Active,Retail - Liquor Store,391680.33,142022.56,Ward 3,20016
644,ABRA-015724,"S T C, Inc.",Washington Wine & Liquors,,Retail - Liquor Store,A,1200 E STREET NW,301972,,,,,,CHECKED,,Active,Retail - Liquor Store,397538.02,136461.12,Ward 2,20004
645,ABRA-015941,"Corado's Restaurant, Inc.",Corado's Guatemalan Restaurant,,Restaurant,C,3217 MOUNT PLEASANT STREET NW,284603,,,,,,,,Active,Restaurant,396675.14,140430.6,Ward 1,20010
646,ABRA-016066,R I Associates,Holiday Inn Central,,Hotel,C,1501 RHODE ISLAND AVENUE NW,242311,,,,,,,,Active,Hotel,396966.84,137806.79,Ward 2,20005
647,ABRA-016129,Talay Thai Inc.,Talay Thai Restaurant,,Restaurant,C,406 1ST STREET SE,27178,,,,CHECKED,,,,Active,Restaurant,399516.93,135213.94,Ward 6,20003
648,ABRA-078895,Target Corporation,Target Store T-2259,,Retail - Grocery,B,3100 14TH STREET NW,306304,,,,,,,,Active,Retail - Grocery,397140.04,140158.41,Ward 1,20010
649,ABRA-078960,HLT DC Owner LLC,Embassy Suites Downtown,,Hotel,C,1250 22ND STREET NW,242364,,CHECKED,,,,,,Issued,Hotel,395711.33,137666.78,Ward 2,20037
650,ABRA-078964,"Continental Wine & Liquor, LLC",Continental Wine & Liquor,,Retail - Liquor Store,A,1100 VERMONT AVENUE NW,240250,,,,,,CHECKED,,Active,Retail - Liquor Store,397104.25,137346.96,Ward 2,20005
651,ABRA-078965,"KMRY, Incorporated",New Reservoir Market,,Retail - Grocery,B,1942 1ST STREET NW,227484,,,,,,,,Active,Retail - Grocery,398923.29,138776.71,Ward 5,20001
652,ABRA-079236,"DC I&G Capital Lessee, LLC",The Liaison Capitol Hill/Art and Soul/Art's Bar,,Hotel,C,415 NEW JERSEY AVENUE NW,237162,,CHECKED,,CHECKED,CHECKED,,,Active,Hotel,399073.19,136393.57,Ward 6,20001
653,ABRA-079241,"Y.O.K., Inc.",Super Liquors,,Retail - Liquor Store,A,1633 NORTH CAPITOL STREET NE,58903,,,,,,,,Active,Retail - Liquor Store,399240.51,138287.26,Ward 5,20002
654,ABRA-079244,"DC Three Lessee, LLC",Hotel Rouge,,Hotel,C,1315 16TH STREET NW,242317,,CHECKED,,,,,,Active,Hotel,396866.29,137823.52,Ward 2,20036
655,ABRA-079261,Los Cuates Restaurant Inc.,Los Cuates Restaurant,,Restaurant,C,1564 WISCONSIN AVENUE NW,272738,,,,,,,,Active,Restaurant,394347.42,138067.42,Ward 2,20007
656,ABRA-079296,"Gmb food Services, LLC",Italian Pizza Kitchen,,Restaurant,C,4483 CONNECTICUT AVENUE NW,220623,,,,CHECKED,,,,Active,Restaurant,394346.34,142201.76,Ward 3,20008
657,ABRA-077455,Jlar LLC,District 2 Bar & Grille,,Tavern,C,3238 WISCONSIN AVENUE NW,284617,,CHECKED,,CHECKED,,,,About to Expire,Tavern,393695.69,140608.93,Ward 3,20016
658,ABRA-077565,"Wolfgang Puck Catering and Events, LLC",The Source by Wolfgang Puck,,Restaurant,C,575 PENNSYLVANIA AVENUE NW,305119,,CHECKED,,,,,,Active,Restaurant,398297.87,136164.44,Ward 2,20001
659,ABRA-077573,"Wolfgang Puck Catering and Events, LLC",Newseum,,Multipurpose,C,555 PENNSYLVANIA AVENUE NW,297641,,,,,,,,Active,Multipurpose,398321.34,136142.24,Ward 2,20001
660,ABRA-077574,"Pac Concepts, Inc.",Vinoteca,,Restaurant,C,1940 11TH STREET NW,279497,,CHECKED,,CHECKED,CHECKED,,,Active,Restaurant,397632.22,138762.79,Ward 1,20001
661,ABRA-077576,"Vigor Restaurant, LLC",Epicurean and Company,,Restaurant,C,3800 RESERVOIR ROAD NW,291547,,CHECKED,,,,,,Active,Restaurant,393470.94,138245.67,Ward 2,20007
662,ABRA-077663,"Promise, Inc.",Tunnel Fine Wines & Spirit,,Retail - Liquor Store,A,311 H STREET NW,237746,,,,,,CHECKED,,Active,Retail - Liquor Store,398629.39,136952.71,Ward 6,20001
663,ABRA-077797,"Cafe Bistro MED, LLC",Cafe 8,,Restaurant,C,424 8TH STREET SE,148433,,,,CHECKED,CHECKED,,,Active,Restaurant,400461.52,135022.35,Ward 6,20003
664,ABRA-077812,"TGR, LLC.",Cities DC,,Tavern,C,1909 K STREET NW,243209,,CHECKED,,CHECKED,,,,About to Expire,Tavern,396176.13,137218.12,Ward 2,20006
665,ABRA-077964,"Busboy, Inc.",Busboys & Poets,,Restaurant,C,1025 5TH STREET NW,305160,,CHECKED,,,CHECKED,,,Active,Restaurant,398377.59,137217.96,Ward 6,20001
666,ABRA-077986,The Shakespeare Theatre,Sidney Harman Hall,,Multipurpose,C,610 F STREET NW,306817,,,,,,,,Active,Multipurpose,398234.52,136586.02,Ward 2,20004
667,ABRA-016999,Nicholas & Alexis Inc.,Glover Park Market,,Retail - Grocery,B,2411 37TH STREET NW,284384,,,,,,,,Active,Retail - Grocery,393677.88,139291.85,Ward 3,20007
668,ABRA-017109,The Shakespeare Theatre at The Folger Library,The Shakespeare Theatre At The Folger Library,,Multipurpose,C,450 7TH STREET NW,276035,,,,,,,,Active,Multipurpose,398076,136439.3,Ward 2,20004
669,ABRA-017199,"Brasil, Inc.",The Grill From Ipanema,,Restaurant,C,1858 COLUMBIA ROAD NW,276265,,CHECKED,,CHECKED,,,,Active,Restaurant,396227.71,139232.41,Ward 1,20009
670,ABRA-017235,Vie De France Yamazaki Inc.,Vie De France,,Restaurant,C,600 MARYLAND AVENUE SW,5831,,CHECKED,,,CHECKED,,,Active,Restaurant,398172.72,135347.16,Ward 6,20024
671,ABRA-017308,"PPT, Inc.",Nick's Riverside Grille,,Restaurant,C,3050 K STREET NW,300691,,CHECKED,,,CHECKED,,,Active,Restaurant,394715.84,137122.85,Ward 2,20007
672,ABRA-011247,Lydia Assefa,Super Saver Grocery & Deli,,Retail - Grocery,B,4413 14TH STREET NW,277407,,,,,,,,Active,Retail - Grocery,397186.79,141867.39,Ward 4,20011
673,ABRA-011730,Jumbo Seafood Restaurant Inc.,Tony Cheng's Seafood Restaurant,,Restaurant,C,619 H STREET NW,238704,,,,,,,,Active,Restaurant,398197.16,136917.38,Ward 2,20001
674,ABRA-011823,"Lucas & Associates, Inc.",Best-In Liquors,,Retail - Liquor Store,A,1450 P STREET NW,240233,,,,,,CHECKED,,Active,Retail - Liquor Store,397057.38,137950.21,Ward 2,20005
675,ABRA-011919,Kramer Books & Afterwords Inc.,Kramerbooks & Afterwords,,Restaurant,C,1517 CONNECTICUT AVENUE NW,302199,,CHECKED,,CHECKED,,,,Active,Restaurant,396199.8,138107.06,Ward 2,20036
676,ABRA-012331,President & Director of Georgetown College,Leavey Center,,Restaurant,C,3800 RESERVOIR ROAD NW,291547,,,,,,,,Active,Restaurant,393470.94,138245.67,Ward 2,20007
677,ABRA-012438,Bombay Club Inc.,The Bombay Club,,Restaurant,C,815 CONNECTICUT AVENUE NW,218768,,CHECKED,,CHECKED,,,,Active,Restaurant,396705.73,137012.68,Ward 2,20006
678,ABRA-012509,Gibson Associates Incorporated,Columbus Club,,Tavern,C,50 MASSACHUSETTS AVENUE NE,293243,,CHECKED,,,,,,About to Expire,Tavern,399463.98,136632.07,Ward 6,20002
679,ABRA-012545,I Ricchi Inc.,I Ricchi,,Restaurant,C,1220 19TH STREET NW,278954,,,,CHECKED,,,,Active,Restaurant,396189.1,137642.7,Ward 2,20036
680,ABRA-012644,American Union HotelInc.,Washington Court Hotel,,Hotel,C,525 NEW JERSEY AVENUE NW,279827,,CHECKED,,,,,,Active,Hotel,399037.23,136551.16,Ward 6,20001
681,ABRA-012993,"Rosewood Regency Co., Inc.",Bua Restaurant & Bar,,Restaurant,C,1635 P STREET NW,225836,,,,,CHECKED,,,Active,Restaurant,396700.25,138001.82,Ward 2,20036
682,ABRA-013218,La Taberna Del Alabardero Inc,Taberna Del Alabardero,,Restaurant,C,1776 I STREET NW,218481,,CHECKED,,CHECKED,,,,Active,Restaurant,396412.08,137027.16,Ward 2,20006
683,ABRA-013327,Ark DC Kiosk Inc,Center Cafe,,Tavern,C,50 MASSACHUSETTS AVENUE NE,293243,,,,,,,,About to Expire,Tavern,399463.98,136632.07,Ward 6,20002
684,ABRA-013377,"Pizzeria Uno of Union Station, Inc.",Uno Chicago Grill,,Tavern,C,50 MASSACHUSETTS AVENUE NE,293243,,,,,,,,About to Expire,Tavern,399463.98,136632.07,Ward 6,20002
685,ABRA-013816,Omni Hotel Management Corp,Shoreham Hotel (The),,Hotel,C,2500 CALVERT STREET NW,277165,,CHECKED,,,CHECKED,,,Active,Hotel,395346.42,139418.29,Ward 3,20008
686,ABRA-060397,"RIDC, LLC",Residence Inn/Wash.DC/Thomas Circle,,Hotel,D,1199 VERMONT AVENUE NW,278914,,,,,,,,Active,Hotel,397192.18,137395.97,Ward 2,20005
687,ABRA-060401,Zinat Inc.,Johnny Pistolas,,Restaurant,C,2333 18TH STREET NW,235617,,CHECKED,,CHECKED,CHECKED,,,Active,Restaurant,396391.41,139180.7,Ward 1,20009
688,ABRA-060411,Carriage House LLC,Green Lantern/Tool Shed,,Nightclub,C,1335 GREEN COURT NW,279092,,,,,,,,About to Expire,Nightclub,397322.62,137403.53,Ward 2,20005
689,ABRA-060414,"B & M, Inc.",Bacchus Wine Cellar,,Retail - Liquor Store,A,1635 WISCONSIN AVENUE NW,272918,,,,,,CHECKED,,Active,Retail - Liquor Store,394348.23,138167.94,Ward 2,20007
690,ABRA-060423,J. S. & W. C. Incorporated,Capitol City Wine & Spirits,,Retail - Liquor Store,A,500 K STREET NW,218245,,,,,,CHECKED,,Active,Retail - Liquor Store,398337.29,137157.51,Ward 6,20001
691,ABRA-001273,"Kittrell, Edith Mae & Jessie L",Vegas Lounge,,Nightclub,C,1415 P STREET NW,279146,,,,,,,,About to Expire,Nightclub,397170.97,138000.2,Ward 2,20005
692,ABRA-001324,The Capitol Yacht Club,Capital Yacht Club,,Club,C,660 WATER STREET SW,312196,,,,,,,,Active,Club,398030.22,134429.35,Ward 6,20024
693,ABRA-001330,Dubliner Inc,The Dubliner,,Tavern,C,4 F STREET NW,302297,,CHECKED,,CHECKED,,,,About to Expire,Tavern,399174.3,136592.73,Ward 6,20001
694,ABRA-001445,Tabard Corporation,Hotel Tabard Inn,,Hotel,C,1739 N STREET NW,218468,,CHECKED,,,CHECKED,,,Active,Hotel,396531.39,137733.56,Ward 2,20036
695,ABRA-001448,Tamakin Inc.,Yosaku Restaurant,,Restaurant,C,4712 WISCONSIN AVENUE NW,264447,,,,CHECKED,,,,Active,Restaurant,392948.71,142622.37,Ward 3,20016
696,ABRA-001449,"RAH of Washington, D.C",Camelot,,Nightclub,C,1823 M STREET NW,241271,,,,,,,,About to Expire,Nightclub,396295.3,137560.75,Ward 2,20036
697,ABRA-007792,"Bread & Chocolate, Inc.",Bread & Chocolate,,Restaurant,C,5542 CONNECTICUT AVENUE NW,285244,,,,CHECKED,,,,Active,Restaurant,393436.09,144066.78,Ward 3,20015
698,ABRA-007880,Cheng Restaurant Corporation,Tony Chengs Mongolian Barbeque,,Restaurant,C,619 H STREET NW,238704,,,,,,,,Active,Restaurant,398197.16,136917.38,Ward 2,20001
699,ABRA-007930,"Steaks Unlimited, Inc.",Annie's Paramount Steak House,,Restaurant,C,1609 17TH STREET NW,243116,,,,CHECKED,,,,Active,Restaurant,396685.25,138193.35,Ward 2,20009
700,ABRA-008004,Melben Inc.,Paper Moon,,Restaurant,C,1069 31ST STREET NW,307837,,CHECKED,,CHECKED,,,,Active,Restaurant,394722.98,137418.36,Ward 2,20007
701,ABRA-008511,B J Enterprises Inc,J P's,,Nightclub,C,2412 WISCONSIN AVENUE NW,289355,,,,,,,,Safekeeping,Nightclub,393716.17,139283.51,Ward 3,20007
702,ABRA-008949,"H L S, Inc.",Dupont Italian Kitchen,,Restaurant,C,1637 17TH STREET NW,241985,,CHECKED,,CHECKED,CHECKED,,,Active,Restaurant,396682.14,138276.87,Ward 2,20009
703,ABRA-009272,Sun Ok Kim,Strand Liquors,,Retail - Liquor Store,A,605 DIVISION AVENUE NE,5181,,,,,,,,Active,Retail - Liquor Store,406440.57,136617.72,Ward 7,20019
704,ABRA-009655,New Japan Inc.,Sushi Taro,,Restaurant,C,1503 17TH STREET NW,295000,,,,,,,,Active,Restaurant,396680.93,138012.12,Ward 2,20036
705,ABRA-009713,Willard Associates,The Willard Inter-Continental Hotel,,Hotel,C,1401 PENNSYLVANIA AVENUE NW,279129,,CHECKED,,,CHECKED,,,Active,Hotel,397194.15,136516.41,Ward 2,20004
706,ABRA-010284,Adams Morgan Spaghetti Gardens Inc.,Spaghetti Garden Brass Monkey Peyote Roxanne,,Restaurant,C,2317 18TH STREET NW,235616,,CHECKED,,CHECKED,CHECKED,,,Active,Restaurant,396399.81,139144.37,Ward 1,20009
707,ABRA-010664,"Obelisk, Inc.",Obelisk,,Restaurant,C,2029 P STREET NW,279518,,,,,,,,Active,Restaurant,395987.06,137997.94,Ward 2,20036
708,ABRA-010762,Dancing Crab of Washington Harbour Ltd Partnership,Tony & Joe's Seafood Place,,Restaurant,C,3000 K STREET NW,273872,,CHECKED,,,CHECKED,,,Active,Restaurant,394816.78,137108.34,Ward 2,20007
709,ABRA-010793,"City Club of Washington, Inc.",City Club of Washington,,Club,C,555 13TH STREET NW,240935,,,,,,,,Active,Club,397453.61,136572.32,Ward 2,20004
710,ABRA-001271,Georgene Thompson,Player's Lounge,,Nightclub,C,2737 MARTIN LUTHER KING JR AVENUE SE,44965,,,,,,,,About to Expire,Nightclub,400319.21,131043.13,Ward 8,20032
711,ABRA-013855,"Union Wine & Liquor, Inc.",Union Wine & Liquor,,Retail - Liquor Store,A,50 MASSACHUSETTS AVENUE NE,293243,,,,,,CHECKED,,Active,Retail - Liquor Store,399463.98,136632.07,Ward 6,20002
712,ABRA-013885,Vincent H. Covert,M L K Deli,,Retail - Grocery,B,3113 MARTIN LUTHER KING JR AVENUE SE,40211,,,,,,,,Safekeeping,Retail - Grocery,400016.98,130639.14,Ward 8,20032
713,ABRA-013995,Parthenon Inc.,Parthenon Restaurant & Chevy Chase Lounge,,Restaurant,C,5510 CONNECTICUT AVENUE NW,299969,,,,CHECKED,,,,Active,Restaurant,393493.05,143949.06,Ward 3,20015
714,ABRA-014125,"ROTINI, INC.",Ristorante Piccolo,,Restaurant,C,1068 31ST STREET NW,273821,,CHECKED,,,,,,Active,Restaurant,394680.51,137427.4,Ward 2,20007
715,ABRA-014153,Oasis Inc.,Oasis,,Retail - Grocery,B,2024 P STREET NW,242646,,,,,,,,Active,Retail - Grocery,396009.76,137953.17,Ward 2,20036
716,ABRA-014341,"Silverman's-Mun Liquors, Inc",Silvermans Liquors,,Retail - Liquor Store,A,2033 BENNING ROAD NE,52300,,,,,,,,Active,Retail - Liquor Store,402222.87,136717.05,Ward 7,20002
717,ABRA-014531,Young Kon Ko & Yong Sun Ko,Yang's Market,,Retail - Grocery,B,138 U STREET NE,65513,,,,,,,,Active,Retail - Grocery,399548.02,138814.96,Ward 5,20002
718,ABRA-014553,"Ace Beverages of Washington DC, Inc.",Ace Beverage,,Retail - Liquor Store,A,3301 NEW MEXICO AVENUE NW,223997,,,,,,,,Active,Retail - Liquor Store,392614.49,140643.14,Ward 3,20016
719,ABRA-000001,National Press Club of Washington,National Press Club,,Club,C,529 14TH STREET NW,301074,,,,,,,,Issued,Club,397263.41,136574.85,Ward 2,20045
720,ABRA-000010,Pauls Liquors Inc.,Pauls Discount Wine & Liquor,,Retail - Liquor Store,A,5205 WISCONSIN AVENUE NW,285133,,,,,,CHECKED,,Active,Retail - Liquor Store,392755.85,143290.69,Ward 3,20015
721,ABRA-000023,Don Ho Inc,District Liquors,,Retail - Liquor Store,A,1211 11TH STREET NW,239344,,,,,,CHECKED,,Active,Retail - Liquor Store,397685.66,137597.25,Ward 2,20001
722,ABRA-000037,The Fischer Corporation,Riverside Liquors,,Retail - Liquor Store,A,2123 E STREET NW,242543,,,,,,CHECKED,,Active,Retail - Liquor Store,395862.69,136495.99,Ward 2,20037
723,ABRA-000086,The Metropolitan Club of DC,The Metropolitan Club Of The City Of Washington,,Club,C,1700 H STREET NW,218406,,,,,,,,Active,Club,396547.07,136903.12,Ward 2,20006
724,ABRA-000150,Cosmos Club,Cosmos Club,,Club,C,2121 MASSACHUSETTS AVENUE NW,242721,,,,,CHECKED,,,Active,Club,395864.14,138175.98,Ward 2,20008
725,ABRA-000178,Sav-on Liquors Inc.,Sav-on Liquors,,Retail - Liquor Store,A,1414 14TH STREET NW,218119,,,,,,,,Issued,Retail - Liquor Store,397205.15,137947.82,Ward 2,20005
726,ABRA-000200,"B & O Liquors, Inc.",Chat's Liquors,,Retail - Liquor Store,A,503 8TH STREET SE,14679,,,,,,CHECKED,,Active,Retail - Liquor Store,400410.64,134964.75,Ward 6,20003
727,ABRA-000221,Sulgrave Club Inc.,Sulgrave Club,,Club,C,1801 MASSACHUSETTS AVENUE NW,225924,,,,,,,,Active,Club,396353.81,137953.3,Ward 2,20036
728,ABRA-000249,"Cruel Jr., John Arthur",Arthurs Grocery,,Retail - Grocery,B,3301 11TH STREET NW,218169,,,,,,,,Active,Retail - Grocery,397585.49,140335.79,Ward 1,20010
729,ABRA-000252,"Schneiders Liquor Co., Inc",Schneider's of Capitol Hill,,Retail - Liquor Store,A,300 MASSACHUSETTS AVENUE NE,287345,,,,,,CHECKED,,Active,Retail - Liquor Store,399883.21,136309.46,Ward 6,20002
730,ABRA-000259,Mr. Henry's Inc.,Mr. Henry's,,Restaurant,C,601 PENNSYLVANIA AVENUE SE,5540,,CHECKED,,CHECKED,,,,Active,Restaurant,400149.38,135256.04,Ward 6,20003
731,ABRA-000319,Woman's National Democratic Club,Woman's National Democratic Club,,Club,C,1526 NEW HAMPSHIRE AVENUE NW,225724,,,,,,,,Active,Club,396299.46,138119.49,Ward 2,20036
732,ABRA-000343,"W & R, Inc.",Cairo Liquor Store,,Retail - Liquor Store,A,1618 17TH STREET NW,241657,,,,,,CHECKED,,Active,Retail - Liquor Store,396630.11,138213.22,Ward 2,20009
733,ABRA-000407,"Melm, Inc.",Dave Brown Wine & Liquors,,Retail - Liquor Store,A,4721 SHERIFF ROAD NE,17779,,,,,,CHECKED,,Active,Retail - Liquor Store,405644.47,137197.13,Ward 7,20019
734,ABRA-000420,"Jumbo Liquors, Inc.",Jumbo Liquors,,Retail - Liquor Store,A,1122 H STREET NE,73532,,,,,,,,Active,Retail - Liquor Store,400810.33,136948.61,Ward 6,20002
735,ABRA-000437,"Hayden's, Inc.","Hayden's, Inc.",,Retail - Liquor Store,A,700 NORTH CAROLINA AVENUE SE,280108,,,,,,,,Active,Retail - Liquor Store,400348.99,135547.73,Ward 6,20003
736,ABRA-080501,"PQ Blaine Mansion, Inc.",Le Pain Quotidien,,Restaurant,C,2001 P STREET NW,300945,,,,CHECKED,,,,Active,Restaurant,396088.2,137994.87,Ward 2,20036
737,ABRA-079023,"Yes Organic Union Row, Inc.",Yes Organic Market,,Retail - Grocery,B,2125 14TH STREET NW,303497,,,,,,CHECKED,,Active,Retail - Grocery,397257.58,138968.98,Ward 1,20009
738,ABRA-078663,"C J Enterprises, Inc.",Ziegfeld's/Secrets,,Nightclub,C,1824 HALF STREET SW,277759,,,,,,,,About to Expire,Nightclub,399105.65,133294.7,Ward 6,20024
739,ABRA-078941,"Tara Thai Spring Valley, Inc.",Tara Thai,,Restaurant,C,4849 MASSACHUSETTS AVENUE NW,284994,,,,,CHECKED,,,Active,Restaurant,391700.17,141990.11,Ward 3,20016
740,ABRA-076803,"Bullard Street, LLC",RIS,,Restaurant,C,2275 L STREET NW,307948,,CHECKED,,CHECKED,,,,Active,Restaurant,395680.86,137345.61,Ward 2,20037
741,ABRA-076727,"Vap H Street, LLC",Vapiano,,Restaurant,C,623 H STREET NW,238694,,,,,,,,Active,Restaurant,398176.4,136918.2,Ward 2,20001
742,ABRA-078742,"Sei Restaurant & Lounge, LLC",Sei Restaurant & Lounge,,Restaurant,C,444 7TH STREET NW,279783,,,,,,,,Active,Restaurant,398074.03,136432.07,Ward 2,20004
743,ABRA-080550,"Chontong, LLC",Sanphan Thai Cuisine,,Restaurant,C,653 PENNSYLVANIA AVENUE SE,1339,,,,CHECKED,,,,Active,Restaurant,400286.9,135188.15,Ward 6,20003
744,ABRA-080559,"Brentwood Road Beverages, LLC",Woodridge Vet's Liquors,,Retail - Liquor Store,A,1358 BRENTWOOD ROAD NE,149316,,,,,,CHECKED,,Active,Retail - Liquor Store,401217.94,139689.61,Ward 5,20018
745,ABRA-085471,"3313 11th Hospitality, LLC",El Chucho - Cocina Superior,,Restaurant,C,3313 11TH STREET NW,230986,,,,CHECKED,CHECKED,,,Active,Restaurant,397588.36,140356.67,Ward 1,20010
746,ABRA-085617,"AED, LLC",Rustik Tavern,,Tavern,C,84 T STREET NW,279971,,CHECKED,,CHECKED,,,,About to Expire,Tavern,398972.89,138617.27,Ward 5,20001
747,ABRA-085654,"Sunstone K9 Lessee, Inc.",Renaissance Hotel,,Hotel,C,999 9TH STREET NW,218802,,CHECKED,,,,,,Active,Hotel,397945.24,137108.46,Ward 2,20001
748,ABRA-085707,"Pica Taco, Inc.",Pica Taco,,Restaurant,D,1406 FLORIDA AVENUE NW,239955,,,,CHECKED,,,,Active,Restaurant,397183.77,139099.05,Ward 1,20009
749,ABRA-085710,Canal 5 LLC,The Brig,,Tavern,C,1007 8TH STREET SE,311638,,CHECKED,,,CHECKED,,,About to Expire,Tavern,400418.4,134442.4,Ward 6,20003
750,ABRA-085783,"Wok and Roll Enterprises, Inc.",Wok and Roll Restaurant,,Restaurant,C,1801 BELMONT ROAD NW,225432,,CHECKED,,CHECKED,,,,Active,Restaurant,396336.29,139208.11,Ward 1,20009
751,ABRA-001729,"Washington Drama Society, Inc.",Arena Stage,,Multipurpose,C,1101 6TH STREET SW,293193,,,,,,,,Active,Multipurpose,398233.49,134365.4,Ward 6,20024
752,ABRA-085865,A.C. Adams LLC,Mintwood Place,,Restaurant,C,1811 COLUMBIA ROAD NW,235375,,CHECKED,,,CHECKED,,,Active,Restaurant,396224.37,139361.61,Ward 1,20009
753,ABRA-085968,"GG Liquor and Wine, LLC",Cavalier Wine and Liquors,,Retail - Liquor Store,A,3515 14TH STREET NW,230252,,,,,,,,Active,Retail - Liquor Store,397191.6,140808.41,Ward 1,20010
754,ABRA-085977,Blue 44 LLC,Blue 44,,Restaurant,C,5507 CONNECTICUT AVENUE NW,285223,,,,CHECKED,,,,Issued,Restaurant,393560.71,143939.64,Ward 3,20015
755,ABRA-085989,"Hello Hospitality IV, LLC",St. Arnold's on Jefferson,,Restaurant,C,1827 JEFFERSON PLACE NW,241284,,,,,,,,Active,Restaurant,396289.21,137643.5,Ward 2,20036
756,ABRA-086012,"The Juniper Group, LLC",The Blaguard,,Restaurant,C,2003 18TH STREET NW,218581,,,,CHECKED,,,,Active,Restaurant,396407.7,138825.77,Ward 1,20009
757,ABRA-086035,1720 I LLC,Asia DC,,Nightclub,C,1720 I STREET NW,279343,,,,,,,,About to Expire,Nightclub,396489.34,137019.93,Ward 2,20006
758,ABRA-086037,"Mimi & D, LLC",Vita Restaurant and Lounge/Penthouse Nine,,Tavern,C,1318 9TH STREET NW,239716,,CHECKED,,,,,,About to Expire,Tavern,397895.88,137784.12,Ward 2,20001
759,ABRA-086063,"Doughboy Enterprises, LLC",Mellow Mushroom,,Tavern,C,2436 18TH STREET NW,235406,,CHECKED,,CHECKED,CHECKED,,,About to Expire,Tavern,396301.51,139296.95,Ward 1,20009
760,ABRA-086071,"Whole Foods Market Group, Inc.",Whole Foods Market,,Restaurant,D,1440 P STREET NW,279174,,,,CHECKED,,,,Active,Restaurant,397088.79,137959.45,Ward 2,20005
761,ABRA-086073,"Whole Foods Market Group, Inc.",Whole Foods Market,,Restaurant,D,4530 40TH STREET NW,265175,,,,,,,,Active,Restaurant,393133.54,142358.92,Ward 3,20016
762,ABRA-086078,"ME & JJJS, INC.",Family Food and Delicatessen Store,,Retail - Grocery,B,3713 NEW HAMPSHIRE AVENUE NW,302291,,,,,,,,Active,Retail - Grocery,397952.45,140991.41,Ward 4,20010
763,ABRA-086093,"Walking Stick Management, LLC",Bier Baron Hotel & Tavern,,Tavern,C,1523 22ND STREET NW,225698,,CHECKED,,,,,,About to Expire,Tavern,395795.46,138049.28,Ward 2,20037
764,ABRA-086125,"Apple Hospitality, LLC",Lincoln,,Restaurant,C,1110 VERMONT AVENUE NW,240248,,CHECKED,,CHECKED,,,,Active,Restaurant,397118.27,137384.18,Ward 2,20005
765,ABRA-086140,"Hop and Wine Beverages, LLC",Hop and Wine Beverages,,Wholesaler,A,1344 4TH STREET NE,286086,,,,,,,,Active,Wholesaler,400073.1,137988.27,Ward 5,20002
766,ABRA-086142,"Senart's Oyster House, LLC",Senart's Oyster & Chop House,,Restaurant,C,520 8TH STREET SE,152330,,,,CHECKED,,,,Active,Restaurant,400459.23,134903.21,Ward 6,20003
767,ABRA-086148,"Molly Malone's, LLC",Molly Malone's,,Restaurant,C,713 8TH STREET SE,77119,,CHECKED,,CHECKED,,,,Active,Restaurant,400409.24,134769.95,Ward 6,20003
768,ABRA-086154,"Luby's Fuddruckers Restaurant, LLC",Fuddruckers,,Restaurant,C,734 7TH STREET NW,238410,,,,,,,,Active,Restaurant,398080.15,136862.18,Ward 2,20001
